Time,Algae Concentration (mg/L),Average - Input 1 (mV),Average - Input 2 (mV),Average - Input 3 (mV)
2021-01-14 13:00:00,4.488835000000001,94.0,83.66666666666667,82.66666666666667
2021-01-14 13:30:00,4.488835000000001,94.66666666666669,84.0,82.75
2021-01-14 14:00:00,4.488835000000001,95.33333333333331,84.33333333333334,83.0
2021-01-14 14:30:00,4.488835000000001,94.7777777777778,83.83333333333334,82.66666666666666
2021-01-14 15:00:00,4.488835000000001,95.22222222222223,84.33333333333334,83.0
2021-01-14 15:30:00,4.488835000000001,94.66666666666669,83.5,82.75
2021-01-14 16:00:00,4.488835000000001,94.11111111111109,83.5,82.33333333333334
2021-01-14 16:30:00,4.488835000000001,92.7777777777778,81.66666666666667,80.66666666666667
2021-01-14 17:00:00,4.488835000000001,93.11111111111109,82.66666666666667,81.0
2021-01-14 17:30:00,4.488835000000001,93.88888888888891,83.33333333333333,82.16666666666667
2021-01-14 18:00:00,4.488835000000001,93.0,82.25,81.0
2021-01-14 18:30:00,4.488835000000001,94.11111111111113,83.50000000000001,82.16666666666667
2021-01-14 19:00:00,4.488835000000001,94.0,83.25,82.0
2021-01-14 19:30:00,4.488835000000001,93.7777777777778,83.16666666666666,82.16666666666667
2021-01-14 20:00:00,4.488835000000001,93.2222222222222,82.49999999999999,80.83333333333334
2021-01-14 20:30:00,4.488835000000001,91.5,80.5,79.0
2021-01-14 21:00:00,4.488835000000001,92.2222222222222,81.16666666666667,80.16666666666666
2021-01-14 21:30:00,4.488835000000001,91.88888888888887,80.5,79.33333333333334
2021-01-14 22:00:00,4.488835000000001,93.0,82.5,80.0
2021-01-14 22:30:00,4.488835000000001,92.11111111111113,81.16666666666667,79.33333333333334
2021-01-14 23:00:00,4.488835000000001,91.33333333333331,80.33333333333333,78.99999999999999
2021-01-14 23:30:00,4.488835000000001,91.83333333333331,81.0,79.5
2021-01-15 00:00:00,4.488835000000001,92.55555555555556,81.66666666666666,79.5
2021-01-15 00:30:00,4.488835000000001,93.7777777777778,83.0,80.5
2021-01-15 01:00:00,4.488835000000001,92.88888888888887,82.5,79.83333333333333
2021-01-15 01:30:00,4.488835000000001,92.88888888888891,82.5,80.16666666666667
2021-01-15 02:00:00,4.488835000000001,92.7777777777778,81.99999999999999,80.16666666666667
2021-01-15 02:30:00,4.488835000000001,92.44444444444444,82.0,79.83333333333333
